,(BP_RP)_0,BR_hi,E(BP-RP),M_G,M_G_low,Unnamed: 0,a_g_percentile_lower,a_g_percentile_upper,a_g_val,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_observations,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_pseudo_colour,astrometric_pseudo_colour_error,astrometric_sigma5d_max,astrometric_weight_al,b,bp_g,bp_rp,camera,ccd,datalink_url,dec,dec.1,dec_2,dec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,designation,dist,dist.1,duplicated_source,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,e_bp_min_rp_val,ecl_lat,ecl_lon,epoch_photometry_url,flame_flags,frame_rotator_object_type,g_rp,gaiatess1_xmatch_1arsec_oid,gaiatess2_xmatch_1arsec_oid,l,lum_percentile_lower,lum_percentile_upper,lum_val,matched_observations,mean_varpi_factor_al,modality_flag,parallax,parallax_error,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_n_obs,phot_variable_flag,pmdec,pmdec_error,pmra,pmra_error,pmra_pmdec_corr,priam_flags,r_est,r_hi,r_len,r_lo,ra,ra.1,ra_2,ra_dec_corr,ra_error,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,radial_velocity,radial_velocity_error,radius_percentile_lower,radius_percentile_upper,radius_val,random_index,ref_epoch,result_flag,rv_nb_transits,rv_template_fe_h,rv_template_logg,rv_template_teff,solution_id,source_id,source_id.1,source_id_2,teff_percentile_lower,teff_percentile_upper,teff_val,tess_sector1_oid,tess_sector2_oid,ticid,tmag,visibility_periods_used,CommonName,MKType,SimbadOType,SpT
7681,2.451452084700789,,1.0747529152992108,-4.690180350736346,,7681.0,1.962,2.5254,2.2202,1760.6488,0.2684685301357739,27.902410232615853,32.326324,22,3,190,193,193,31,True,1.2413549868550198,0.016551659887272842,0.098575436,11.330651,-26.391450184334502,2.1861763,3.5262046,4,4,http://geadata.esac.esa.int/data-server/datalink/links?ID=5481582857700808320,-60.557310183295,-60.5573,,0.0557203462416454,0.2430968,-0.35643873,0.08774257,Gaia DR2 5481582857700808320,2.638286858974406e-05,,False,1.1089,1.3221,1.1925,-83.31681605094288,119.22604898644009,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=5481582857700808320,,0,1.3400283000000002,,,269.87225122821485,,,,33,-0.17304096,1,1.1970802815453532,0.053062259135348566,22.55992,-0.10590046,0.06368312,2692991.0654727533,139763.35664779524,19.268219,9.275801,24,1.5615261,27510372.91600825,265227.97771755524,103.723495,7.089624400000001,237,0,40265172.24842051,853606.3007990698,47.17066,5.749596,25,VARIABLE,-3.1770426242262078,0.11553285903797067,0.4758852726427115,0.1562211075368566,-0.06401899,100001.0,816.433751367975,853.627826517016,559.1731452689689,782.290851683011,96.63815001927892,96.6382,,-0.15022814,0.06948439197956398,-0.0389564,0.04581398,-0.65020275,,,,,,95085278,2015.5,1,0,,,,1635721458409799680,5481582857700808320,5.481582857700809e+18,,3280.0,3667.06,3297.0,4680.0,,150392584,5.26,14,TYC 8894-100-1,,Star,
27647,2.451452084700789,,1.0747529152992108,-4.690180350736346,,12845.0,1.962,2.5254,2.2202,1760.6488,0.2684685301357739,27.902410232615853,32.326324,22,3,190,193,193,31,True,1.2413549868550198,0.016551659887272842,0.098575436,11.330651,-26.391450184334502,2.1861763,3.5262046,4,4,http://geadata.esac.esa.int/data-server/datalink/links?ID=5481582857700808320,-60.557310183295,-60.5573,,0.0557203462416454,0.2430968,-0.35643873,0.08774257,Gaia DR2 5481582857700808320,2.638286858974406e-05,,False,1.1089,1.3221,1.1925,-83.31681605094288,119.22604898644009,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=5481582857700808320,,0,1.3400283000000002,,,269.87225122821485,,,,33,-0.17304096,1,1.1970802815453532,0.053062259135348566,22.55992,-0.10590046,0.06368312,2692991.0654727533,139763.35664779524,19.268219,9.275801,24,1.5615261,27510372.91600825,265227.97771755524,103.723495,7.089624400000001,237,0,40265172.24842051,853606.3007990698,47.17066,5.749596,25,VARIABLE,-3.1770426242262078,0.11553285903797067,0.4758852726427115,0.1562211075368566,-0.06401899,100001.0,816.433751367975,853.627826517016,559.1731452689689,782.290851683011,96.63815001927892,96.6382,,-0.15022814,0.06948439197956398,-0.0389564,0.04581398,-0.65020275,,,,,,95085278,2015.5,1,0,,,,1635721458409799680,5481582857700808320,5.481582857700809e+18,,3280.0,3667.06,3297.0,,5287.0,150392584,5.26,14,TYC 8894-100-1,,Star,
12160,0.13783359541931567,,0.2831864045806856,-3.9655510405898284,,12160.0,0.2716,0.88,0.585,134443.67,3.6861679431343655,4005.6741953966734,226.94432,19,0,168,168,168,31,False,1.749985911918096,0.2705972600623684,0.7169300999999999,0.06856694,-55.32097039761782,0.16662739999999998,0.42102003,1,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=6574109597341814784,-37.484134271070225,-37.4842,,0.6597407940096269,-0.102450594,-0.36011285,-0.03800451,Gaia DR2 6574109597341814784,9.126321362576733e-05,,True,0.063,0.494,0.2945,-24.62943036238225,321.2791291833961,,,0,0.25439262,,,5.465053811199568,,,,21,-0.09824254,1,0.21412612885337745,0.7833543312082645,0.27334517,-0.1572855,-0.3471087,9568222.879860925,18106.161803633066,528.4512,7.899310000000002,16,1.1673571000000005,15215046.337454645,7842.1725909201905,1940.157,7.732682700000002,176,0,8193169.349501583,14435.674595266712,567.564,7.4782899999999985,17,NOT_AVAILABLE,-19.296330029480398,1.3082618633249947,70.48246588576485,1.2598143090994618,0.22905718,100001.0,1669.7319143618201,2957.6240645495,711.3647113790131,934.123435900157,333.3501195929897,333.3502,,0.09197765,0.6357956303637247,0.0039702286,-0.07234329,-0.31624043,-25.07878997095003,2.6243808300914657,,,,1463751684,2015.5,1,5,0.0,3.5,6500.0,1635721458409799680,6574109597341814784,6.574109597341815e+18,,7167.1,7422.7124,7311.75,10427.0,,278611926,7.51,11,HD 210767,F0IV,PM*,F0IV
11850,,0.34188799999999997,,,-4.350225854430343,11850.0,,,,308696.2,4.456550380990199,7165.690816737409,329.33295,31,0,273,273,273,31,False,1.589768828562229,0.18566833177497047,0.6027509,0.047004424,-46.170288730537756,0.122896194,0.34188843,2,4,http://geadata.esac.esa.int/data-server/datalink/links?ID=6562953986725679488,-48.85380462367253,-48.8538,,0.5834427055997097,0.2451032,0.09320851,-0.10130823,Gaia DR2 6562953986725679488,3.0338319526494125e-06,,True,,,,-32.25056537944493,308.45420950763764,,,0,0.21899223,,,349.45360130006554,,,,45,0.057665225,1,-2.8571259147330674,0.7574696547183982,-3.7719345,-0.13229443,-0.23803559,6396212.516667022,11930.039277617854,536.14343,8.336580999999999,37,1.1759294,9769500.216821717,7305.1700104435595,1337.3406,8.213685,308,1,5092030.057665715,7354.679559472564,692.3524,7.994692999999999,33,NOT_AVAILABLE,-50.472838775542975,1.1916026668921422,51.42190155002579,1.1288325786199018,0.104093395,110002.0,3256.73312043828,5030.667025370921,885.5019715601102,2066.39105676767,323.0661986278555,323.0662,,0.11013238,0.5642929988896567,0.28830853,-0.080718376,0.12814213,,,,,,531818532,2015.5,1,0,,,,1635721458409799680,6562953986725679488,6.562953986725679e+18,,7808.0,8046.0,7947.285,3282.0,,139728222,8.03,14,HD 204747,A5IV,**,A5IV
7124,-0.07109306040080919,,0.11143506040080996,-3.4116707297685154,,7124.0,0.034,0.494,0.2302,988.6756,0.15087695747990532,7.894459933233366,21.62674,22,2,190,192,192,31,True,1.808787958430433,0.01064498569897166,0.06007761,27.63932,-17.478757435230598,0.018564224,0.040341377000000005,4,3,http://geadata.esac.esa.int/data-server/datalink/links?ID=5288240197589081728,-62.908762993216676,-62.9087,,0.04052274552492752,0.1814317,-0.18934745,0.12162069999999997,Gaia DR2 5288240197589081728,6.865446328075158e-05,,False,0.0164,0.24,0.113,-77.63987410015105,176.00385802966176,,,0,0.021777153,,,275.48266901918794,,,,60,-0.025745574,1,0.4420757460729353,0.038467918117412535,11.4920635,-0.15525888,-0.17618755,5700026.880580488,4147.263243796125,1374.4069,8.461696,55,1.155391,7908489.7252692375,2850.529624139501,2774.393,8.443131,450,0,3437370.6525987256,2983.801664329949,1152.0104,8.421354,57,NOT_AVAILABLE,7.3215590786154285,0.09146240778342883,1.7955290055651356,0.08779125546495584,0.03894749,100001.0,2113.10143989371,2302.10961212943,785.098817299128,1952.0317188893,117.96204519819382,117.9621,,-0.10763389,0.0351224679972189,0.00047682793,0.14521797,-0.16622318,,,,,,520322896,2015.5,1,0,,,,1635721458409799680,5288240197589081728,5.288240197589082e+18,,8443.0,9534.5,9196.667,15183.0,,410447919,8.48,15,HD  64811,B4III,Star,B4III
4452,-0.21534858648139105,,0.009681586481390964,-3.259577760370331,,4452.0,0.0099,0.1998,0.02,1345.9015,0.1823882208207001,14.81659766401972,26.867304,23,2,198,200,200,31,True,1.8459317944990967,0.010952529960517543,0.059993196,23.578857,-35.914564240956175,-0.06526947,-0.20566654,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4760693797025929344,-61.80504140224365,-61.8051,,0.03994785277914768,0.22660781,-0.37784111,0.0007159215,Gaia DR2 4760693797025929344,6.585357782914858e-05,,False,0.0033,0.0751,0.01,-82.56607098474956,33.52629640638945,,,0,-0.14039707,,,271.32502992312436,,,,25,0.042177122,1,0.2834528875049309,0.038823627706764716,7.3010406,-0.17923187,-0.18658051,3192065.0350257307,33210.47541402612,96.11621,9.091208,24,1.1529405,4099730.305301865,12141.017642929388,337.676,9.156478,218,1,1534680.3607975813,12345.830477175294,124.30759,9.296875,24,NOT_AVAILABLE,9.448348818230702,0.07948551890285728,1.2235794206515007,0.09205658973290766,-0.07107767,100002.0,3014.4712906866,3396.65121193799,482.828922580199,2704.40131325214,76.80396567432693,76.8039,,0.0046532913,0.03702713245977258,0.023946593,0.0030979037,-0.02087475,,,,,,578007285,2015.5,1,0,,,,1635721458409799680,4760693797025929344,4.760693797025929e+18,,7963.25,9593.0,8868.667,1778.0,,55295028,9.21,16,HD  33599,B5p_sh,Be*,B2Vpe
22565,-0.21534858648139105,,0.009681586481390964,-3.259577760370331,,7763.0,0.0099,0.1998,0.02,1345.9015,0.1823882208207001,14.81659766401972,26.867304,23,2,198,200,200,31,True,1.8459317944990967,0.010952529960517543,0.059993196,23.578857,-35.914564240956175,-0.06526947,-0.20566654,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4760693797025929344,-61.80504140224365,-61.8051,,0.03994785277914768,0.22660781,-0.37784111,0.0007159215,Gaia DR2 4760693797025929344,6.585357782914858e-05,,False,0.0033,0.0751,0.01,-82.56607098474956,33.52629640638945,,,0,-0.14039707,,,271.32502992312436,,,,25,0.042177122,1,0.2834528875049309,0.038823627706764716,7.3010406,-0.17923187,-0.18658051,3192065.0350257307,33210.47541402612,96.11621,9.091208,24,1.1529405,4099730.305301865,12141.017642929388,337.676,9.156478,218,1,1534680.3607975813,12345.830477175294,124.30759,9.296875,24,NOT_AVAILABLE,9.448348818230702,0.07948551890285728,1.2235794206515007,0.09205658973290766,-0.07107767,100002.0,3014.4712906866,3396.65121193799,482.828922580199,2704.40131325214,76.80396567432693,76.8039,,0.0046532913,0.03702713245977258,0.023946593,0.0030979037,-0.02087475,,,,,,578007285,2015.5,1,0,,,,1635721458409799680,4760693797025929344,4.760693797025929e+18,,7963.25,9593.0,8868.667,,2469.0,55295028,9.21,16,HD  33599,B5p_sh,Be*,B2Vpe
1896,0.3118540560016757,,0.08021194399832413,-4.954938677662248,,1896.0,0.0509,0.2627,0.1657,506.33722,0.0,2.1096571430951074e-15,11.876558,21,4,182,186,186,31,False,1.6642131436170176,0.00907279258283437,0.0522372,229.83273,-33.44423191577213,0.14211369,0.392066,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4658193814095915776,-69.25031772205104,-69.2503,,0.03929883332280448,0.42666528,-0.43293995,0.08686744,Gaia DR2 4658193814095915776,2.5271267143078603e-05,,False,0.025,0.1173,0.0813,-85.24988301262276,320.82864537908324,,,0,0.24995232,,,279.9797610116141,,,,22,-0.02455069,1,0.007286416077318761,0.03714393435705187,0.19616705,-0.32983658,0.30976459999999995,2080854.0014622728,44302.86830701611,46.968834,9.555784,22,1.1795195,3235028.1020186143,24500.367744025996,132.03998,9.413671,195,0,1734924.9990068087,41373.72897934201,41.93301,9.163718,22,NOT_AVAILABLE,0.27951210716221864,0.07541595574615832,1.7347593594879842,0.05536724345933164,0.03182329,100001.0,6927.5861539884,8184.776274651891,520.62165027192,5915.92350948561,79.55984295325257,79.5598,,0.1454532,0.029734054066172563,0.19817612,-0.09459059,-0.028460836,,,,,,1001627418,2015.5,1,0,,,,1635721458409799680,4658193814095915776,4.658193814095916e+18,,7534.5,7954.5,7699.5,5690.0,,179305185,9.16,17,V* S Dor,A5Iaeq,SG*,A5Iaeq
19102,0.3118540560016757,,0.08021194399832413,-4.954938677662248,,4300.0,0.0509,0.2627,0.1657,506.33722,0.0,2.1096571430951074e-15,11.876558,21,4,182,186,186,31,False,1.6642131436170176,0.00907279258283437,0.0522372,229.83273,-33.44423191577213,0.14211369,0.392066,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4658193814095915776,-69.25031772205104,-69.2503,,0.03929883332280448,0.42666528,-0.43293995,0.08686744,Gaia DR2 4658193814095915776,2.5271267143078603e-05,,False,0.025,0.1173,0.0813,-85.24988301262276,320.82864537908324,,,0,0.24995232,,,279.9797610116141,,,,22,-0.02455069,1,0.007286416077318761,0.03714393435705187,0.19616705,-0.32983658,0.30976459999999995,2080854.0014622728,44302.86830701611,46.968834,9.555784,22,1.1795195,3235028.1020186143,24500.367744025996,132.03998,9.413671,195,0,1734924.9990068087,41373.72897934201,41.93301,9.163718,22,NOT_AVAILABLE,0.27951210716221864,0.07541595574615832,1.7347593594879842,0.05536724345933164,0.03182329,100001.0,6927.5861539884,8184.776274651891,520.62165027192,5915.92350948561,79.55984295325257,79.5598,,0.1454532,0.029734054066172563,0.19817612,-0.09459059,-0.028460836,,,,,,1001627418,2015.5,1,0,,,,1635721458409799680,4658193814095915776,4.658193814095916e+18,,7534.5,7954.5,7699.5,,6615.0,179305185,9.16,17,V* S Dor,A5Iaeq,SG*,A5Iaeq
19161,1.6926959735353684,,0.8118010264646321,-4.275137439238058,,4359.0,1.2677,2.3176,1.6769999999999998,917.37665,0.12718304963382113,6.058710894077923,19.87897,24,4,205,209,209,31,True,1.3331002128071423,0.00969802109076272,0.051603436,42.479263,-29.944237918824676,1.3839626,2.5044975,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4658989310763776256,-69.02090415851922,-69.0209,,0.031087157605431605,0.12305832,-0.43154445,-0.055261903,Gaia DR2 4658989310763776256,7.4130193969584835e-06,,False,0.642,1.1871,0.852,-87.53373918158351,273.81659775084296,,200111.0,0,1.1205348999999998,,,279.2242300282157,1657.8326,2222.2588,1940.0458,29,0.016613983,1,0.3346120762068258,0.03055693312250937,10.950447,-0.033792365,0.11516564,581152.7294716308,1810.1979242649438,321.04376,10.940662,24,1.4006758999999998,2835739.2684426056,2754.1300556069928,1029.6316,9.5567,243,1,3390798.913989117,8922.914528487638,380.01025,8.436164999999999,27,NOT_AVAILABLE,13.335233276793005,0.06608796216665082,3.8295593157093646,0.07307443684148497,0.058645632,100002.0,2697.53748184177,2938.31357720922,559.955359966616,2491.8698589095893,89.54160435875202,89.5416,,0.14105135,0.034222908330638,0.03499561,-0.102649786,-0.020573566,15.103348667820224,0.4549868068894526,94.395836,113.22794,102.9455,1216786207,2015.5,1,7,0.0,3.0,4000.0,1635721458409799680,4658989310763776256,4.658989310763776e+18,,3600.0,3942.7832,3775.51,,1017.0,31530164,8.29,17,HD 270386,,Star,M2
1959,1.6926959735353684,,0.8118010264646321,-4.275137439238058,,1959.0,1.2677,2.3176,1.6769999999999998,917.37665,0.12718304963382113,6.058710894077923,19.87897,24,4,205,209,209,31,True,1.3331002128071423,0.00969802109076272,0.051603436,42.479263,-29.944237918824676,1.3839626,2.5044975,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4658989310763776256,-69.02090415851922,-69.0209,,0.031087157605431605,0.12305832,-0.43154445,-0.055261903,Gaia DR2 4658989310763776256,7.4130193969584835e-06,,False,0.642,1.1871,0.852,-87.53373918158351,273.81659775084296,,200111.0,0,1.1205348999999998,,,279.2242300282157,1657.8326,2222.2588,1940.0458,29,0.016613983,1,0.3346120762068258,0.03055693312250937,10.950447,-0.033792365,0.11516564,581152.7294716308,1810.1979242649438,321.04376,10.940662,24,1.4006758999999998,2835739.2684426056,2754.1300556069928,1029.6316,9.5567,243,1,3390798.913989117,8922.914528487638,380.01025,8.436164999999999,27,NOT_AVAILABLE,13.335233276793005,0.06608796216665082,3.8295593157093646,0.07307443684148497,0.058645632,100002.0,2697.53748184177,2938.31357720922,559.955359966616,2491.8698589095893,89.54160435875202,89.5416,,0.14105135,0.034222908330638,0.03499561,-0.102649786,-0.020573566,15.103348667820224,0.4549868068894526,94.395836,113.22794,102.9455,1216786207,2015.5,1,7,0.0,3.0,4000.0,1635721458409799680,4658989310763776256,4.658989310763776e+18,,3600.0,3942.7832,3775.51,483.0,,31530164,8.29,17,HD 270386,,Star,M2
1860,,0.9328890000000012,,,-5.118894060536528,1860.0,,,,426.10895,0.0,1.927172387527237e-15,7.99834,25,0,220,220,220,31,True,1.5569228438109888,0.00715136323546392,0.03632954,233.26872000000003,-31.476602427850214,0.40235233,0.932889,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657639114815408896,-69.66801171676777,-69.668,,0.024201245451842008,0.17375320000000002,-0.2998808,0.040897455,Gaia DR2 4657639114815408896,3.1249934434782825e-05,,False,,,,-86.38881851971749,298.4198967136793,,,0,0.53053665,,,280.10889814977185,,,,29,-0.084184274,1,-0.014957633018161325,0.02538672791154525,-0.5891911,-0.19794722,0.22741485,1198163.717019332,4614.18799662822,259.66946,10.155098,29,1.2005796,2367270.8637496177,2734.6600503371797,865.65454,9.752746,254,0,1643933.471737079,6362.49777421222,258.37863,9.222209,29,NOT_AVAILABLE,0.6917030353748235,0.045965794036733405,1.7176698598086249,0.04826481806688801,0.019948132,110001.0,9426.01251644744,10939.4952486072,549.559468639108,8175.54770982955,85.0507175064633,85.0508,,0.07641568,0.025675620816697817,0.14444643,-0.021461165,0.12574333,251.80613785324212,1.843851044582767,,,,1414057971,2015.5,1,4,-0.5,1.0,6000.0,1635721458409799680,4657639114815408896,4.657639114815409e+18,,5332.25,6228.1,5437.0,14971.0,,404850274,9.22,17,HD 269953,G0,YellowSG*,G0_0
19040,,0.9328890000000012,,,-5.118894060536528,4238.0,,,,426.10895,0.0,1.927172387527237e-15,7.99834,25,0,220,220,220,31,True,1.5569228438109888,0.00715136323546392,0.03632954,233.26872000000003,-31.476602427850214,0.40235233,0.932889,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657639114815408896,-69.66801171676777,-69.668,,0.024201245451842008,0.17375320000000002,-0.2998808,0.040897455,Gaia DR2 4657639114815408896,3.1249934434782825e-05,,False,,,,-86.38881851971749,298.4198967136793,,,0,0.53053665,,,280.10889814977185,,,,29,-0.084184274,1,-0.014957633018161325,0.02538672791154525,-0.5891911,-0.19794722,0.22741485,1198163.717019332,4614.18799662822,259.66946,10.155098,29,1.2005796,2367270.8637496177,2734.6600503371797,865.65454,9.752746,254,0,1643933.471737079,6362.49777421222,258.37863,9.222209,29,NOT_AVAILABLE,0.6917030353748235,0.045965794036733405,1.7176698598086249,0.04826481806688801,0.019948132,110001.0,9426.01251644744,10939.4952486072,549.559468639108,8175.54770982955,85.0507175064633,85.0508,,0.07641568,0.025675620816697817,0.14444643,-0.021461165,0.12574333,251.80613785324212,1.843851044582767,,,,1414057971,2015.5,1,4,-0.5,1.0,6000.0,1635721458409799680,4657639114815408896,4.657639114815409e+18,,5332.25,6228.1,5437.0,,15441.0,404850274,9.22,17,HD 269953,G0,YellowSG*,G0_0
19035,1.000012056001677,,0.08021194399832413,-4.855356975043733,,4233.0,0.0509,0.2627,0.1657,360.9096,0.0,1.8990053399109602e-15,5.6762543,27,3,225,228,228,31,True,1.5669274907302868,0.006659066211355021,0.041581567,275.13156000000004,-31.239830942097026,0.47857666,1.080224,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657630731032546176,-69.24850479335153,-69.2485,,0.024949428736951284,0.3632345,-0.16610812,0.042994674,Gaia DR2 4657630731032546176,2.3698950744787595e-05,,False,0.025,0.1173,0.0813,-86.8942527582889,298.2096285411952,,,0,0.6016474,,,279.5857693298287,,,,33,-0.042360473,1,0.006913965856229545,0.02438086798275152,0.2835816,-0.022995146,0.24892631,834504.7992436289,5544.248453657137,150.51721,10.547816,30,1.2132703,1768684.495741123,2990.4511281715118,591.44403,10.06924,269,0,1311387.4979174023,7291.288011474167,179.85676999999995,9.467592,31,NOT_AVAILABLE,0.8812266902643371,0.053970463263485285,1.7263904837805804,0.04466499251619375,0.11590398,100001.0,8949.10069977353,10362.375677485401,550.554505406947,7786.77619154573,85.85496317564815,85.8549,,0.16038388,0.02293041241084693,0.08338069,-0.047649357,-0.32322690000000004,245.91595137264926,1.8304045769412567,,,,1007936495,2015.5,1,4,0.0,1.0,6250.0,1635721458409799680,4657630731032546176,4.657630731032546e+18,,4970.71,5092.35,5066.0,,15047.0,389437365,9.45,18,HD 270046,,Star,G5I
1855,1.000012056001677,,0.08021194399832413,-4.855356975043733,,1855.0,0.0509,0.2627,0.1657,360.9096,0.0,1.8990053399109602e-15,5.6762543,27,3,225,228,228,31,True,1.5669274907302868,0.006659066211355021,0.041581567,275.13156000000004,-31.239830942097026,0.47857666,1.080224,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657630731032546176,-69.24850479335153,-69.2485,,0.024949428736951284,0.3632345,-0.16610812,0.042994674,Gaia DR2 4657630731032546176,2.3698950744787595e-05,,False,0.025,0.1173,0.0813,-86.8942527582889,298.2096285411952,,,0,0.6016474,,,279.5857693298287,,,,33,-0.042360473,1,0.006913965856229545,0.02438086798275152,0.2835816,-0.022995146,0.24892631,834504.7992436289,5544.248453657137,150.51721,10.547816,30,1.2132703,1768684.495741123,2990.4511281715118,591.44403,10.06924,269,0,1311387.4979174023,7291.288011474167,179.85676999999995,9.467592,31,NOT_AVAILABLE,0.8812266902643371,0.053970463263485285,1.7263904837805804,0.04466499251619375,0.11590398,100001.0,8949.10069977353,10362.375677485401,550.554505406947,7786.77619154573,85.85496317564815,85.8549,,0.16038388,0.02293041241084693,0.08338069,-0.047649357,-0.32322690000000004,245.91595137264926,1.8304045769412567,,,,1007936495,2015.5,1,4,0.0,1.0,6250.0,1635721458409799680,4657630731032546176,4.657630731032546e+18,,4970.71,5092.35,5066.0,14321.0,,389437365,9.45,18,HD 270046,,Star,G5I
1968,,0.8332329999999999,,,-4.593064192284757,1968.0,,,,295.20798,0.0,0.0,5.7692760000000005,21,5,172,177,177,31,True,1.6238059131756597,0.008296303424819856,0.03982058,250.94281,-31.261689309647426,0.35638428,0.8332328999999999,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4659451968942872192,-67.17618817164175,-67.1762,,0.02775456313617557,0.28759650000000003,-0.4516464,0.03778596,Gaia DR2 4659451968942872192,1.3207903657610745e-05,,True,,,,-88.40470752640167,335.5953633198447,,,0,0.4768486,,,277.15569635059137,,,,31,0.0643794,1,-0.012906375718106051,0.028961073886837874,-0.44564563,-0.24577922,0.28412659999999995,917495.4218583113,4127.636568636451,222.28105,10.444879,23,1.1889646,1737595.3568750569,1962.2297528535416,885.5209,10.088494,235,0,1148444.050323174,2585.9921106599663,444.10193,9.611646,26,NOT_AVAILABLE,0.6779604210834782,0.05283908676360585,1.3987119537343338,0.05378314712986456,0.013827943999999998,110001.0,8635.98021024218,10090.1892047213,547.81399443873,7444.548292032458,86.2526093961533,86.2526,,0.11920374,0.02832770235359592,0.23036854,-0.09490077,-0.12949355,,,,,,339731629,2015.5,1,0,,,,1635721458409799680,4659451968942872192,4.659451968942873e+18,,5698.6665,5860.6665,5776.6665,14359.0,,389565293,9.63,17,HD 270111,,Star,G5I
19056,,0.5971025000000001,,,-5.020853627808856,4254.0,,,,395.83112,0.0,0.0,7.8305387,23,3,202,205,205,31,False,1.6644766262996682,0.0077091343117931185,0.04345152,241.35565,-31.719750569147678,0.22712803,0.59710217,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657680513972093952,-69.10591875807933,-69.1059,,0.028673095097472893,0.17065774,-0.4698401,0.035844237,Gaia DR2 4657680513972093952,2.327731671793991e-05,,True,,,,-86.72800888358671,306.48108165779564,,,0,0.36997414,,,279.47756498752244,,,,25,-0.09900839,1,-0.06524269598302179,0.02657017184357618,-2.4554863,-0.15273331,0.32714495,1017591.6490920479,8741.831662200357,116.404854,10.332455,24,1.1937612,1710863.9626548185,4424.4301664292325,386.68573,10.105327,223,0,1024771.3350983777,8556.641258715665,119.76327,9.7353525,25,NOT_AVAILABLE,0.6277535613228447,0.053792561482333176,1.7065433068038929,0.05491307628163518,0.091884896,110001.0,10598.2979716954,12270.9960079156,544.770789542875,9194.30842702758,84.53994959385226,84.5399,,0.09576469,0.02820343483682047,-0.093139604,-0.005439959499999999,-0.47488883,,,,,,513699855,2015.5,1,0,,,,1635721458409799680,4657680513972093952,4.657680513972094e+18,,6536.755,7121.0,6842.9775,,11456.0,277300045,9.73,17,HD 269902,A1Ia+,SG*,A1Ia+
19098,,0.5290900000000001,,,-4.515472349001149,4296.0,,,,424.11423,0.0,0.0,10.521415,19,5,161,166,166,31,True,1.6822159584949985,0.009522201014025093,0.060512044,289.95816,-33.39922129814631,0.21094608,0.5290899,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4658170969235232640,-69.56048906525221,-69.5605,,0.0363216987196791,0.4015457000000001,-0.44921193,-0.04501248,Gaia DR2 4658170969235232640,2.3986201688124688e-05,,False,,,,-85.07441656752124,317.7872583965585,,,0,0.31814384,,,280.3481079118058,,,,19,-0.104068466,1,-0.0492498061330218,0.033780767506013096,-1.4579245,-0.2833205,0.119160704,1010366.2130859824,4656.154806934984,216.99583,10.340191,18,1.1747694,1673587.2149696618,2990.5631699532482,559.62274,10.129245,166,0,955712.9307908412,7014.844660053672,136.2415,9.811101,19,NOT_AVAILABLE,0.2907535086427782,0.07299165210717784,1.7721838929445648,0.07423698586786273,0.33635345,110001.0,8490.699481478221,9967.15102554952,522.649454665673,7276.698182482321,79.5076594165815,79.5076,,0.23411205,0.03783173051646555,0.18428381,-0.21360117,-0.6067121999999999,,,,,,1430435252,2015.5,1,0,,,,1635721458409799680,4658170969235232640,4.658170969235233e+18,,6755.5,7170.0,6896.715,,6595.0,179206253,9.82,14,HD 269331,A5Ia0,Candidate_YSG*,A5Ia0
