,RA,Dec,dist,pmRA,pmDec,Tmag,ContRatio,SpT,CommonName,MKType,SimbadOType,SimbadSpT,teff,lum,SpecSource,Gal,w1mag,w2mag,w3mag,w4mag,RA_tic,Dec_tic,source_id,n_sectors,alpha,alpha_err_lo,alpha_err_hi,tau,tau_err_lo,tau_err_hi,gamma,gamma_err_lo,gamma_err_hi,alphaw,alphaw_err_lo,alphaw_err_hi,n_peaks,highest_amp,highest_amp_error,f0,f0_error,lc_length
277298575,84.3508952252348,-69.4322591447023,0.13565892060159,1.76217,0.584904,10.8178,,YSG,CPD-69   437,A0Ia,Star,B3:I,3.933,4.699,N,LMC,11.532,11.531,12.897,9.243,,,4657657286779484800,12,0.0322829931920464,0.0028106992049814,0.0028935868596212,0.2743315321223696,0.0248062727159142,0.0248645165077803,1.8931576965237773,0.0628166347750986,0.0677172327411428,0.0016267645933639,2.160814228326438e-06,2.089936203778387e-06,2.0,0.0017242219007383,2.023104457865803e-05,0.2282522297860495,1.830298004939581e-05,353.43869767057004
277172038,84.071218233468,-69.1843558089206,0.0905444874220371,1.72905,0.795666,11.8682,,YSG,CPD-69   416,B1Iab,BlueSG*,BC1Ia,3.937,4.715,N,LMC,11.395,11.397,10.268,6.22,,,4657667427243720576,11,0.1007413546193971,0.0087188310117313,0.0084109100422884,0.2851902554955143,0.0206819379610604,0.0212530798029786,1.916622055484555,0.041813179852673,0.0415980853979645,0.0017951907610117,2.550332877223867e-06,2.508853680921984e-06,12.0,0.0016477435037263,3.75311001427819e-05,0.821396306204356,3.553025686786195e-05,353.43869445133714
40717315,78.50801725134859,-67.45195578742121,0.162633128102245,1.5345799999999998,-0.002495,10.1264,,YSG,HD 269195,B,BlueSG*,B8Ia,3.937,4.986,N,LMC,10.792,10.78,12.351,6.612,,,4658823082671069312,11,0.0577702921147067,0.0059511352623589,0.0062185446172405,0.4249388683165812,0.0437101084296268,0.0436676920567847,1.7964321956773346,0.0566952871906023,0.0551628346001127,0.0019418071823913,2.649107008936835e-06,2.613584700790223e-06,1.0,0.000316052775091,1.0430274609847038e-05,1.0328124811051305,5.147932661160807e-05,353.4386437839694
182730111,15.706708381956698,-72.1706890221054,0.0499529153909195,1.04256,-1.17631,10.8227,,YSG,CPD-72    77,A0Ia,BlueSG*,B9Ia,3.937,5.279,N,SMC,10.486,10.473,10.397,8.891,,,4690502280398446720,1,0.1438207040465413,0.048411353886002,0.0546229489749135,0.4361125474195481,0.1544761072719511,0.1687832405876605,1.3696318224928798,0.1127324218681389,0.1182804198921625,0.0063834762766103,2.9389995027977005e-05,3.0639507670201724e-05,1.0,0.0001916142805656,2.473346737217317e-05,3.160460263719114,0.0029833608501499,23.85404859275104
425084965,83.0797697367152,-66.9979193649152,0.1131723144865359,1.4198,0.382829,11.5071,,YSG,HD 269721,B7I,Star,B7I,3.939,4.856,N,LMC,11.198,11.201,11.172,9.747,,,4660166445377423232,11,0.0776638325712691,0.0087624546567035,0.0088442698215501,0.4479315869225823,0.0503794413611568,0.0483659729164917,1.698022949334357,0.0442585813454177,0.0467662835925417,0.0018054777690469,2.4660669614138576e-06,2.612106565816428e-06,1.0,0.0016428023412879,1.6978156994090233e-05,0.1858249263425495,1.7571413038880508e-05,324.2718872327377
287400952,82.5051782260799,-67.243583773351,0.1028514979630819,1.56849,0.471046,11.9744,,YSG,HD 269638,A5,SG*,A2Iab,3.944,4.721,N,LMC,11.561,11.589,12.268,9.938,,,4660180670310935680,11,0.0157938900696955,0.0013751256884026,0.0014353325623829,0.2320249563954796,0.0205688237040558,0.021589540740908,2.1856031357462227,0.1145190930042701,0.1146843805717683,0.0017302743354292,2.3050493798172644e-06,2.3215859394408542e-06,7.0,0.0007022364295847,1.2683084499856196e-05,0.6801039036738851,2.8173332300278287e-05,353.4386725790009
182730312,16.2204561715908,-72.143551334145,0.0461808135040823,0.6227699999999999,-1.21343,11.2006,,YSG,RMC  37,B9I,BlueSG*,B9Ia+,3.945,5.157,N,SMC,10.798,10.765,10.631,9.614,,,4687507245097014144,2,0.0586740517506012,0.0125390601027438,0.0124348491635786,0.1894274013260026,0.0438220991001182,0.0430360156415385,2.046534292560101,0.2239493062376802,0.237679196166733,0.0063494258893375,2.1098979343415168e-05,2.0134214039554957e-05,0.0,,,,,49.42658691477232
40516899,77.4710621188781,-68.9271840291859,0.159279712820434,1.93995,-0.0852586,11.9792,,YSG,HD 269116,B:,BlueSG*,B0.7Ia,3.946,4.686,N,LMC,11.546,11.525,8.746,3.992,,,4658260746865837312,13,0.082712130134548,0.0069840262222183,0.0072103323072965,0.2776093258401058,0.0199989961669032,0.0202573023651645,2.075502371360633,0.0544102939133694,0.0520632702345453,0.0016982340630257,2.17431297282189e-06,2.179416523231644e-06,3.0,0.0017330633686989,2.9622670653294484e-05,0.6207239748745069,2.6662844897098543e-05,353.4386467106069
31109182,76.30091922077,-66.7368252914217,0.0291777569974404,1.57119,-0.00031937,10.2425,,YSG,HD 268946,Oe,SG*,A0Ia,3.946,5.398,N,LMC,9.767,9.737,9.522,8.807,,,4661920991030456576,12,0.0312565270120679,0.0024001577851375,0.0024725535194015,0.15912413821161,0.0129507160048975,0.0137678240893923,1.7242805853513248,0.048216360792527,0.0502218660288034,0.0018230975020109,2.5440890478228752e-06,2.512004682534829e-06,8.0,0.0004508961294068,5.9051479136049984e-06,0.1684584754078401,2.2266705996246148e-05,324.2717034437874
391746270,82.8034307439246,-67.2522119781921,0.0738870246448723,1.4989,0.363185,11.6078,,YSG,HD 269678,A,SG*,A1I,3.95,4.875,N,LMC,11.233,11.238,11.243,9.748,,,4660134628256695424,11,0.0415912667195622,0.003851628737032,0.0040822423079199,0.2894342245352395,0.0278678645815343,0.0289798914461834,1.8134122626759968,0.0579219401859441,0.0578966888749601,0.0018712183124405,2.610641382062807e-06,2.5558607348917864e-06,5.0,0.0001712478227493,1.3675173938475906e-05,1.9211083312153148,0.0001245674243557,353.4386749067471
277300709,84.4547335492661,-68.9171229119857,0.0535828178840744,1.58606,0.987343,9.2641,,YSG,HD 269896,B,BlueSG*,ON9.7Ia+,3.953,4.938,N,LMC,10.992,10.916,10.721,7.035,,,4657700790554314752,11,0.1679036169079484,0.0173054663266398,0.0170178585149412,0.4199719074511153,0.0369215117663964,0.037216982227232,1.764002547713634,0.0337839452653956,0.0349155674821752,0.0019178854494881,2.6618882548563264e-06,2.665363320308303e-06,0.0,,,,,353.4386958376981
276863889,83.64317381614471,-66.9731733144206,0.0727888216878428,1.50499,0.505239,10.7046,,YSG,HD 269787,B5:,SG*,A0Ia0,3.955,5.241,N,LMC,10.316,10.306,10.145,9.077,,,4660246606598419968,10,0.0478132833684839,0.005079444406483,0.0047520170595501,0.3396391864020848,0.0374522923880661,0.0367293182130325,1.6208628452071348,0.0460194606440422,0.0482919688279261,0.0019492732655931,2.873463565106465e-06,2.9715802459787024e-06,4.0,0.0003368138123363,8.481864273650176e-06,1.1478458841937806,4.281568146667402e-05,324.2719023894306
404965983,85.3251287100982,-69.498375367145,0.0701729033928418,1.8755,0.687196,11.6177,,YSG,2MASS J05411804-6929541,,Star,,3.955,4.463,N,LMC,12.194,12.226,11.059,9.308,,,4657601074247518336,11,0.0645685646851869,0.0058981261747932,0.0056674131130235,0.298562955993021,0.02291428641841,0.0239084029366537,2.1153539472800045,0.0641010552563678,0.0638504942281352,0.0017136697069192,2.335217722344721e-06,2.3783151500836926e-06,1.0,0.0006507239641007,3.5227719449174884e-05,1.4080769944422795,9.10335445496964e-05,327.8664888976259
30275228,74.1662812081429,-66.7435290003571,0.0155041193240584,1.7527400000000002,-0.0512687999999999,11.4898,,YSG,HD 268727,B,SG*,A0Ia,3.956,4.91,N,LMC,11.164,11.16,11.022,9.096,,,4662140893372821888,12,0.0384238743938668,0.003966541574013,0.0040416219934852,0.3222233044184814,0.0345311610782573,0.0342152523551921,1.7809689494498782,0.0584085892792762,0.0630516453584271,0.0017107580221775,2.2138659633978187e-06,2.270845595158093e-06,2.0,0.0008755928415131,1.109037032544805e-05,1.6475897717996997,2.1535037094796852e-05,324.27164624534544
287400996,82.5295559265208,-67.26199839982199,0.0963055827687729,1.6938400000000002,0.395702,11.4847,,YSG,HD 269639,B,BlueSG*,B7Ia+,3.956,4.925,N,LMC,11.189,11.184,11.046,9.408,,,4660180567231735296,11,0.0465570731533214,0.0039060559595159,0.0040327734298607,0.2465850476789433,0.0209278172719742,0.0207503834209986,1.884645625093169,0.0541943678562777,0.0561215233173053,0.0017756617908179,2.506039324557492e-06,2.535715395583392e-06,0.0,,,,,353.4386728676964
179637509,80.4752706684435,-67.9146949900877,0.173820148579281,1.69446,0.371053,11.9518,,YSG,HD 269412,B,Star,OB,3.963,4.698,N,LMC,11.662,11.558,7.94,3.568,,,4658741748843205888,11,0.0700216620353249,0.0064819952436567,0.0065753491662549,0.3515947979255656,0.0306505574104337,0.029420903681222,1.9689777117898937,0.0563229002307203,0.0570600557823113,0.0017531070175176,2.307040296059895e-06,2.454172470390441e-06,6.0,0.0018739850074049,1.896177919687349e-05,0.2614260923745882,1.5783731123493783e-05,353.4386613222432
276793626,83.3621408088447,-67.485632471205,0.0799246898657127,1.6409900000000002,0.647734,10.7479,,YSG,SK -67  189,B3:I,Star,OB,3.963,4.8,N,LMC,11.381,11.381,9.99,7.681,,,4660126789896360704,11,0.1094850802890987,0.0091164574446617,0.0087952491660401,0.2653233684938924,0.0192392049732929,0.0193984334192806,1.91632793324452,0.0383576729794077,0.0378686441851414,0.0017918434490749,2.5976801492778438e-06,2.5539156863832457e-06,12.0,0.0005386662167394,3.484395216181219e-05,2.886143526262161,0.0001009030624452,353.43868042247595
30848631,75.80674868014,-68.55982862715139,0.136182839860122,1.69492,0.0982656,11.7871,,YSG,HD 268949,A3Ia+,SG*,A0Ia,3.968,4.858,N,LMC,11.407,11.424,11.85,9.594,,,4661332713633908224,12,0.0430958039586099,0.004358608602409,0.0044318942406116,0.3637643173555686,0.0366710188799139,0.037900155838542,1.816507601523245,0.0589362452471882,0.0593541598589804,0.0016438109115197,2.1226691470518054e-06,2.173290278293001e-06,0.0,,,,,353.438632460382
276863576,83.4896713758205,-66.85475110287679,0.0657430982051278,1.5519,0.642725,11.4095,,YSG,HD 269766,B,BlueSG*,B8Ia,3.968,4.947,N,LMC,11.217,11.222,11.132,9.258,,,4660260487980140032,11,0.1124729087862629,0.0102522702318498,0.0109279643142732,0.3188013010953019,0.0273157769866324,0.028149925612518,1.7957846779946145,0.0399243305042864,0.0407877165113512,0.0020166112865425,2.777154617317461e-06,2.989046726644805e-06,3.0,0.0001138581225473,2.441337758716476e-05,4.11409176179843,0.0003645568732438,324.27189821782576
391746008,82.8247841116537,-67.1569628946045,0.111099978374151,1.70462,0.551602,11.5848,,YSG,HD 269684,B,BlueSG*,B9Ia,3.969,4.869,N,LMC,11.387,11.404,11.306,9.914,,,4660158817514447104,10,0.1186499452771311,0.013937799744007,0.0136304472805425,0.5026613533435211,0.0576054532051398,0.0580980491031504,1.585917468319857,0.0370065976041356,0.0369272000553906,0.0021608071518245,3.2081742987783053e-06,3.291080870546255e-06,1.0,0.0001109021945815,2.1879224789651254e-05,4.501565066167123,0.0003354233210115,324.2718805405957
389363675,85.56405366772509,-69.2224195259062,0.0184619266362342,1.6576799999999998,0.423688,11.0693,,YSG,W61  6-77,B2III,Star,B2III,3.969,4.502,N,LMC,12.094,12.096,12.362,9.322,,,4657634678071626368,23,0.0441480309482927,0.0025350668161695,0.0025469414748729,0.3467003994927574,0.0199359470950516,0.0200386442409541,1.8223957314039043,0.0338356422916796,0.0340415694268925,0.0017146056239498,1.56586414236143e-06,1.6870243838354448e-06,0.0,,,,,1064.4217258200583
179208856,79.499222578814,-69.2707410006915,0.0699970865741857,1.6481400000000002,0.192001,10.1903,,YSG,TYC 9162-199-1,A2I,Star,A2I,3.971,4.689,N,LMC,11.639,11.66,13.151,6.41,,,4658193573577747968,11,0.0275918467306057,0.0014896916552724,0.0014829352647055,0.0733748773906397,0.0041618862477878,0.0041378812519388,2.409718113058103,0.1013084481447768,0.1020738364302094,0.0045494112493271,6.198402398228248e-06,6.446948183547532e-06,27.0,0.0025014675620836,4.217255770846868e-05,0.2803497397822085,2.629854762431999e-05,353.4386630494391
181446250,13.2703677202242,-72.6333727846161,0.142239878497209,0.681701,-1.03491,10.8459,,YSG,HD   5291,OB,BlueSG*,B6Ia,3.973,5.353,N,SMC,10.469,10.451,10.231,8.652,,,4688967362197739392,2,0.2560318414764121,0.0702828476626283,0.0789248053015751,0.5899468798362372,0.1637147133431425,0.1818633791216297,1.6418207089943708,0.1335980817659874,0.1439549167068692,0.0095548099637762,2.9976398148700772e-05,3.149479270266736e-05,16.0,0.00028757756226,4.2852064830091113e-05,3.4422115398227757,0.001662139361446,49.42652475984414
394214422,10.7985252237866,-73.3863190065547,0.15378386127326,0.6664180000000001,-1.11532,11.9296,,YSG,LHA 115-S   2,B6Ia0:ek,BlueSG*,B8Ia+,3.973,4.901,N,SMC,11.357,11.304,10.674,9.132,,,4685844611714603264,2,0.0859686208892118,0.0138248719499509,0.01364645133612,0.1029698174831406,0.0177024520866596,0.0164683673506268,1.817592679304072,0.1134297207412387,0.1245282197342372,0.0042583043850048,1.4425918956595047e-05,1.4711051101465658e-05,5.0,0.0060830098987001,7.03151577589842e-05,0.1782215615553503,0.0001289382618806,49.42644505958651
276864600,83.5769240904612,-67.3038084618584,0.0146902794508379,1.37301,0.794582,11.1527,,YSG,HD 269777,B,BlueSG*,B3Ia,3.976,5.067,N,LMC,11.015,11.004,10.978,9.981,,,4660142634076536320,20,0.105312125701323,0.0057588285875568,0.0056676092765292,0.3150756868324752,0.0159584024688729,0.0149244594663883,1.7814717061227645,0.0205419944601237,0.0225583735666818,0.001680943904833,1.8159335985583336e-06,1.943644805995617e-06,4.0,0.0032083047060114,1.9799416445574475e-05,0.1738208458701674,3.196493586626023e-06,1064.4216497655614
389364321,85.548142834822,-69.0275880850136,0.1193395184148339,1.64212,0.737808,10.0064,,YSG,HD 270019,F5,Candidate_post-AGB*,OB,3.979,4.702,N,LMC,11.964,11.954,11.849,6.431,,,4657730168102936704,10,0.0794647802540635,0.0065608833136068,0.0065644092786316,0.2552970549927904,0.0183149870981799,0.0185742043449338,2.0342627712367896,0.0513387612715452,0.0516243430314098,0.0018030605816325,2.6591982495024428e-06,2.57860408217213e-06,0.0,,,,,327.8664808928211
276936320,83.65036910535379,-69.76013941539661,0.0075820711324203,1.64198,0.341436,10.7447,,YSG,CPD-69   394,B0I,WR*,B0I+WN,3.984,4.571,N,LMC,11.948,11.918,10.489,9.137,,,4657273557221379072,23,0.5325567812248567,0.0308369002118845,0.0310241566569948,0.4334294581082847,0.0226235830752283,0.0233423916924493,1.4239651242859324,0.0102452706267006,0.0105269569813635,0.0034766439070935,4.164131474247365e-06,4.2939849347113125e-06,7.0,0.1904531946301293,0.0003451730607761,0.1636386286894791,9.387419630204358e-07,1064.4203147634846
277172728,84.28824448301259,-69.3387519982332,0.110476785307004,1.9068,0.705153,10.5402,,YSG,CPD-69   436,BC1.5Ia,BlueSG*,BC1.5Ia,3.985,4.714,N,LMC,11.76,11.756,10.734,7.064,,,4657664055647935872,12,0.0723354283312382,0.0057048080615725,0.0060331973506588,0.2374094294506332,0.0166707655445826,0.0170928196682402,1.9968346907183985,0.0470826985783827,0.0452384786435555,0.0016826151030798,2.255888039040142e-06,2.190996750701729e-06,5.0,0.0008446952703647,3.3811120027351155e-05,2.037568338781606,6.243903070006615e-05,353.4386967622686
276864697,83.70904289971129,-67.3534707009744,0.111673162562965,1.50974,0.666917,10.9007,,YSG,HD 269797,B9Ia,BlueSG*,B9Ia0:(e?),3.988,5.243,N,LMC,10.558,10.544,10.058,7.843,,,4660141568887541888,10,0.0969059549010203,0.0092619099822884,0.0093757036414151,0.3561979331541203,0.0322207029286591,0.0327862524348217,1.804991725286304,0.0468886739617073,0.0484552029426437,0.0025695751410077,3.740679760388076e-06,3.918253440393996e-06,25.0,0.0001158017816806,1.787577435880041e-05,2.938252551655225,0.0002407943530425,353.43868237356764
404967301,85.3653140103441,-69.8010422433435,0.0573481677075503,1.96924,0.734628,9.2562,,YSG,HD 269992,B2.5Ia,BlueSG*,B2.5Ia,3.99,5.096,N,LMC,10.852,10.827,10.176,8.975,,,4657589254497529344,23,0.0764221981783725,0.0041627243030621,0.0041802548005341,0.32919034843605,0.0173051283939682,0.0165329966490827,1.6938749386493055,0.0195946793739871,0.0201072865776692,0.0013727466034807,1.3974211463731873e-06,1.3805741409685362e-06,6.0,0.0001427929739833,1.6091065281178018e-05,2.7940573944693954,5.83680223974467e-05,1064.4217339244274
276869010,83.5415462671838,-68.9868468234206,0.078821557251895,1.5723,0.569803,10.3008,,YSG,HD 269762,B,SG*,A2Ia,3.992,5.065,N,LMC,10.964,10.971,11.36,9.543,,,4658446534303764096,11,0.0668547178433874,0.0066867557934507,0.006635249079948,0.331465833680118,0.0320290005799474,0.0314935555232687,1.8813460326673672,0.0558851304726339,0.0560183007885024,0.0022366885091834,2.927523060050792e-06,3.1715483367294843e-06,9.0,0.000119505801776,1.4608578945234746e-05,3.2968027456153024,0.0001906846122847,353.4386896709166
179586885,80.4863425000288,-69.44843229087479,0.0574277550649703,1.865,0.3614429999999999,11.6269,,YSG,HD 269433,B8:,Star,B8I,3.993,4.941,N,LMC,11.394,11.421,10.965,9.575,,,4658082183688811648,12,0.0518837202609546,0.0052408583192258,0.005383646620783,0.4232601723614759,0.0418503689508388,0.0407687884895788,1.827147391045626,0.0573164318420542,0.0591812335409382,0.0016990043824541,2.170193870603288e-06,2.1400024978214787e-06,1.0,0.0018290659256449,1.926748012840646e-05,0.2039866452212239,1.6432068994891226e-05,353.4386709702212
277022505,83.7650101480228,-69.7505643482814,0.0340858132527185,1.87152,0.508153,9.6554,,YSG,HD 269786,B,Star,B1I,4.0,5.116,N,LMC,10.901,10.894,11.488,8.87,,,4657274283151403520,23,0.1221603600631157,0.0078349031150671,0.0078428639634185,0.4368311142469939,0.0247692061491647,0.0256094077872507,1.6402145664445835,0.0180280179944247,0.0170953227851653,0.0014475263185688,1.4343524546696438e-06,1.4498106422101975e-06,1.0,0.0028663371572254,2.6043622065550385e-05,0.180171855833664,4.706214419663891e-06,1064.4203165164083
30759304,75.4383059786688,-70.5978236998576,0.135763737233023,1.88743,0.0366995,11.6059,,YSG,HD 268971,B,SG*,A0Ia,4.001,4.966,N,LMC,11.352,11.352,11.154,9.58,,,4655053059131622016,13,0.0576797835045631,0.0053868584174201,0.0053695016915419,0.2890723530068703,0.0257249002563714,0.025241645240521,1.8196389051221624,0.0476461155062324,0.0490842860744951,0.001678229437561,2.247451763792968e-06,2.183993527880412e-06,0.0,,,,,353.4386458937206
276860194,83.24129994913041,-66.8427945827016,0.135584255799026,1.47802,0.541465,11.8172,,YSG,HD 269741,B8:,Star,B9I,4.001,4.887,N,LMC,11.553,11.562,11.421,9.758,,,4660260178702038656,11,0.0675560277762608,0.0071921057649781,0.0074605917160935,0.4376455360638658,0.0447229670310509,0.045725039554729,1.753601082227772,0.0487367405301577,0.0491403916335062,0.0017915246319818,2.5088357264854352e-06,2.3950678576193517e-06,2.0,0.0024552033852848,1.8068112187642413e-05,0.189069240510916,1.2512000529718464e-05,324.27189148827074
279951435,82.2049156648171,-66.9934196722445,0.124718702940508,1.66093,0.459126,11.5599,,YSG,HD 269606,B,BlueSG*,B7Ia,4.008,4.971,N,LMC,11.413,11.427,11.383,9.903,,,4660211009940616192,11,0.1233606827796133,0.0122172013738137,0.0121840687995837,0.3764257745477126,0.0340253724866633,0.0329983962795365,1.7372544958868446,0.0373198214390761,0.0359866068348957,0.0018245122483196,2.5920909178262647e-06,2.596044658728213e-06,9.0,0.0002048323039148,2.330004719077029e-05,4.296003018126004,0.0001934014998688,324.271863693436
391809072,82.5652510912113,-67.5394040410773,0.128289601337062,1.44136,0.372573,11.2384,,YSG,HD 269644,B,BlueSG*,B6Ia,4.017,5.139,N,LMC,11.038,11.042,10.98,9.988,,,4660170151886182912,11,0.1227630303247172,0.0116918899547442,0.0125075476441163,0.360782356669667,0.0329177852603986,0.0334033052578993,1.7357782265870667,0.0393211316908799,0.0381464232808355,0.0021987659214372,3.1610292845723857e-06,3.123813791279864e-06,11.0,0.0002728234139392,2.138269941507476e-05,3.2643775139597446,0.0001222580815067,353.4386746804212
179304909,79.62570750345309,-69.22057017576421,0.0526434218600853,1.69753,0.239486,9.7763,,YSG,SK -69   99,A0I,Star,A0I,4.022,4.973,N,LMC,11.46,11.512,10.652,5.038,,,4658287723608945792,11,0.0318320204502896,0.0027861845046874,0.0028275406852173,0.25998945889442,0.0231963516340592,0.0236726047059964,1.9102346182706464,0.0657171497134321,0.0682411284444797,0.0017403152691248,2.415887671745106e-06,2.260243054794629e-06,6.0,0.0006321967792235,1.9334091197574823e-05,1.8831582212149869,4.770547034943567e-05,353.4386635926621
30113318,73.6839042880292,-67.24737619923921,0.0569860288830634,1.6476,-0.111928,11.7449,,YSG,HD 268690,B,BlueSG*,B7Ia,4.026,4.969,N,LMC,11.507,11.509,11.748,9.734,,,4661728915783666560,12,0.0667090555601534,0.0058764552324183,0.0057046186579115,0.2710888128943844,0.0224977446745212,0.021921563350962,1.87508644233032,0.0450873243530278,0.0475749149378104,0.0016761951935865,2.2652241677212706e-06,2.2226901727404307e-06,4.0,0.0017038536769688,1.888920726871259e-05,0.279307371859732,1.7293313084069343e-05,353.4386069268494
40343782,77.4383059321744,-68.7694099757683,0.0767909727456865,1.76017,-0.125497,10.5774,,YSG,HD 269101,B3Iab,BlueSG*,B3Iab,4.027,4.799,N,LMC,11.623,11.201,7.533,4.305,,,4661270350708775296,25,0.0426679432551543,0.0022144223395008,0.0023020751975531,0.3099054890832141,0.0155820668855757,0.016608375136646,1.7782487925703352,0.0270831477367174,0.0276065174814772,0.0013754739901414,1.30240351930923e-06,1.3177501340716404e-06,12.0,0.0011034611815091,1.963091996821267e-05,1.611543378126068,9.21468893055262e-06,1064.4215743218915
373765872,81.54923945691459,-71.5612883034313,0.0715070572261433,1.99083,0.233238,11.6748,,YSG,HD 269547,A2Ia+,BlueSG*,B5Ia,4.027,5.066,N,LMC,11.256,11.259,11.616,9.555,,,4651718416491381120,11,0.0836811079782467,0.0072117501424637,0.0078388281232041,0.2592152005392113,0.0207251075380856,0.0215108490737912,1.891577166304404,0.0500042348794784,0.0467142341274597,0.0022966177391195,3.142607736255666e-06,3.200295695976029e-06,9.0,0.0037728290974005,3.3217194981536644e-05,0.2016529891113307,1.4805101990879251e-05,327.86508784377247
40515514,77.4950175641342,-69.1171627054968,0.0266714722348529,2.31089,0.180033,11.5257,,YSG,SK -69   68,B1II,Star,B1II,4.029,4.611,N,LMC,11.806,11.884,10.974,9.724,,,4658234431694512000,24,0.0572103746149836,0.0028847676810541,0.0029230578702229,0.3188229298166846,0.0138992912931562,0.0140715288229103,2.062235651955226,0.0327815468284291,0.0322402088694162,0.001140956242873,1.0730996924453607e-06,1.0672030619242583e-06,4.0,0.0003811281105924,3.755777204437441e-05,6.152983808375617,5.104179298888368e-05,1064.4215844302632
40796053,78.525035571687,-69.34262774208551,0.0750032362239973,1.86698,0.3070469999999999,10.83,,YSG,2MASS J05140600-6920334,,Star,,4.033,4.67,N,LMC,,,,,,,4658236149682150656,11,0.0236637453264222,0.0023656855875873,0.002435380614208,0.3434438069121833,0.0326289555957099,0.0346686214755788,2.162016643323745,0.109544395998236,0.111745200743841,0.001678892468575,2.2960401661444377e-06,2.2690541370486324e-06,2.0,0.0013333873748757,2.2043645698198403e-05,0.2599940626711268,2.5788363901275664e-05,353.4386568614118
30317301,74.28356450204441,-68.4200818505455,0.0307033467112152,1.94229,-0.0740644999999999,10.1029,,YSG,HD 268798,B:,BlueSG*,B2Ia,4.033,5.071,N,LMC,11.225,11.268,9.651,4.244,,,4661511422956353152,24,0.1057425423766799,0.0047574868418279,0.0047654982562608,0.2199608830968532,0.0088801927491254,0.0084173172921694,1.8528958321244744,0.018365825752191,0.0188292601650783,0.0014129358350327,1.4291818721025046e-06,1.4651937490495464e-06,20.0,0.0206373789580371,4.006574737786907e-05,0.7155666659324628,1.005578133742556e-06,1064.421511636461
373521839,80.967937905865,-69.6908413083635,0.0390968694096181,1.94917,0.196966,11.154000000000002,,YSG,SK -69  118,B2,Candidate_YSO,OB,4.035,4.692,N,LMC,12.064,12.065,9.983,5.218,,,4657980650677649664,12,0.0427013766740471,0.0034036129660783,0.0035642863716542,0.2395327590573351,0.0170033625326664,0.0170476574900133,2.334200092325488,0.079921358623848,0.0834396660466891,0.0016457300620485,2.127043154406035e-06,2.1790912459814134e-06,0.0,,,,,353.43867575788863
276864021,83.5126376877046,-67.0165553878979,0.0764069368159634,1.58519,0.585907,11.9031,,YSG,SK -67  198,B7I,Star,B7I,4.035,4.931,N,LMC,11.734,11.758,11.762,9.936,,,4660164177635034112,10,0.0664867090695924,0.0063159141014028,0.0065045101490861,0.3374319244146926,0.0305169307013795,0.0315791188289555,1.8384062157863483,0.0503477986989642,0.0532323149458102,0.0018884461555997,2.8373030906774475e-06,2.779791316825713e-06,2.0,0.0001107727907839,2.167135358194235e-05,3.848676139361062,0.0003326246116874,324.2718988855768
276936458,83.62856914816301,-69.7810478054192,0.0742282215335759,1.78263,0.525752,10.6998,,YSG,HD 269769,B0.5I,Star,B0.5I,4.037,4.714,N,LMC,,,,,,,4657273419782426112,23,0.0225906556306979,0.000832214129041,0.0008204889883154,0.1444466893321947,0.0046047320518358,0.0045818042717569,2.629562853820227,0.0543743130204035,0.0559636022948337,0.0011953882198391,1.1161107700589316e-06,1.1292442916341176e-06,2.0,0.0013515870690673,1.4678553548657452e-05,2.1701999090043302,5.62517796345418e-06,1064.421703728301
182730317,16.205623685057002,-72.106040186988,0.0553459585538666,0.664882,-1.27243,11.448,,YSG,RMC  36,B3:Iak,BlueSG*,B3Ia,4.044,5.307,N,SMC,11.204,11.192,11.061,9.228,,,4687507584364583040,1,0.0919922559744309,0.0153565326743261,0.0163208036008662,0.0664082182919834,0.010878512896083,0.0105412290499677,2.371535958232019,0.225422864549305,0.2453356987964237,0.0064350823228604,3.1990153000288624e-05,3.246960262482876e-05,5.0,0.0041955857890863,6.503903520782794e-05,0.0768637083565848,0.0003582861673894,23.854053988135547
180792170,12.6599456728696,-73.4717379601234,0.0581212361403008,0.543531,-1.24318,11.1544,,YSG,HD   5045,B2:I:,BlueSG*,B1.5Ia+,4.044,5.435,N,SMC,10.896,10.853,10.681,9.225,,,4685876050900042880,2,0.1423678491582122,0.0263553875924389,0.0269447985304263,0.194698279071871,0.0329111533875269,0.0332241608977808,1.9734663565353987,0.1150297517371805,0.1161498810572463,0.0045292904166946,1.4667214290082532e-05,1.5687780192678163e-05,1.0,0.0002258353153038,3.996603327687103e-05,4.052712685192299,0.0019740151195729,49.426455738829645
182905190,16.4846632881,-72.3291002415816,0.0572869545979457,0.986675,-1.25793,11.6057,,YSG,LHA 115-S  45,B1.5Ia:,BlueSG*,B2Ia,4.058,5.302,N,SMC,11.192,11.145,10.694,7.014,,,4687488965713758336,2,0.083048916881497,0.0098783577425356,0.0101208124797491,0.0539513378369122,0.0065673344900321,0.0063524507874462,2.034840890813876,0.1102706775917796,0.1268725349608317,0.0045930618594673,1.636360364562061e-05,1.6362238033256968e-05,6.0,0.0024837432696933,4.717681016317434e-05,0.1891423263308386,0.0002118712895835,49.42657467253707
